Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual
72m²,4 p.,3 p.,740 000 ,"Paris 19 (75019)
LAUMIERE","Ref de l'annonce
:0485
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75019,72,5,1er,1,1,0,"Individuel, au gaz",0,0,0,1
41m²,1 p.,1 p.,499 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:BOU99
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Sécurité
:Gardien
Climatisation",75016,41,3,2e,0,0,Balcon,Central,0,0,1,0
186m²,6 p.,4 p.,2 800 000 ,"Paris 04 (75004)
Notre-Dame","Ref de l'annonce
:632307
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75004,186,6,4e,1,1,0,Central,0,0,1,0
43m²,2 p.,1 p.,439 000 ,"Paris 18 (75018)
Paris","Ref de l'annonce
:501
Chauffage
:Individuel, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Nombre de salle de bain
:1",75018,43,4,2e,1,1,0,"Individuel, électrique",0,0,0,1
7m²,1 p.,0 p.,85 000 ,"Paris 15 (75015)
Vaugirard","Ref de l'annonce
:30936841
Etage du bien
:6e
Ascenseur
Sécurité
:Gardien",75015,7,6,6e,0,0,0,Unknown,0,0,0,0
39m²,2 p.,1 p.,499 000 ,"Paris 15 (75015)
Dupleix","Ref de l'annonce
:30943459
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",75015,39,6,5e,1,1,0,Unknown,0,0,0,0
21m²,1 p.,0 p.,229 000 ,"Paris 19 (75019)
Parc de la Vilette, Conservatoire National de Musique et de Dans","Ref de l'annonce
:3597
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave",75019,21,6,6e,0,1,0,Unknown,0,0,0,0
46m²,3 p.,1 p.,495 000 ,"Paris 15 (75015)
Paris","Ref de l'annonce
:9816
Rénové
Chauffage
:Au gaz
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",75015,46,5,1er,1,1,0,Au gaz,1,0,0,0
185m²,6 p.,5 p.,2 798 000 ,Paris 08 (75008)|Saint-Philippe du Roule,"Ref de l'annonce
:3989528
Rénové
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:3",75008,185,6,1er,3,0,0,"Individuel, au gaz",1,0,0,1
81m²,3 p.,2 p.,2 060 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:3959991
Chauffage
:Central
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",75007,81,6,4e,1,1,0,Central,0,0,1,0
209m²,8 p.,4 p.,2 290 000 ,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",75018,209,3,1er,2,0,0,Individuel,0,0,0,1
57m²,3 p.,2 p.,720 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:61a8d8
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75011,57,6,3e,1,1,0,Individuel,0,0,0,1
127m²,5 p.,3 p.,1 520 000 ,"Paris 10 (75010)
Porte-Saint-Denis","Ref de l'annonce
:3948136
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75010,127,6,4e,0,1,0,Unknown,0,0,0,0
58m²,3 p.,2 p.,740 000 ,"Paris 20 (75020)
Père-Lachaise","Ref de l'annonce
:3989357
Rénové
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur",75020,58,6,2e,0,0,0,Unknown,1,0,0,0
96m²,4 p.,2 p.,990 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:10944
Parking
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,96,6,1er,1,1,0,Unknown,0,1,0,0
21m²,2 p.,1 p.,250 000 ,"Paris 11 (75011)
11ème a deux pas du quartier St Ambroise entre bastille et République","Ref de l'annonce
:780049
Chauffage
:Central, électrique
Nombre d'étages du bâtiment
:7
Cave",75011,21,7,2e,0,1,0,"Central, électrique",0,0,1,0
67m²,3 p.,2 p.,590 000 ,"Paris 20 (75020)
PARIS","Ref de l'annonce
:775423
Chauffage
:Central
Parking
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",75020,67,8,3e,0,1,0,Central,0,1,1,0
22m²,1 p.,0 p.,335 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3981742
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,22,2,2e,1,0,Balcon,Central,0,0,1,0
42m²,3 p.,2 p.,629 000 ,"Paris 06 (75006)
Odéon","Ref de l'annonce
:3970715
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",75006,42,5,4e,0,0,0,Unknown,0,0,0,0
176m²,6 p.,3 p.,2 150 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Maine - Vaugirard
Etage du bien
:3e
Cave
Ascenseur
Nombre de salle de bain
:1",75006,176,6,3e,1,1,0,Unknown,0,0,0,0
23m²,2 p.,1 p.,296 000 ,"Paris 11 (75011)
Centre ville, animations, école, commerces, bus, métro","Ref de l'annonce
:130071620
Chauffage
:électrique
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",75011,23,6,2e,0,0,0,électrique,0,0,0,0
112m²,2 p.,1 p.,287 000 ,"Paris 13 (75013)
PARIS 13","Ref de l'annonce
:30848920
Chauffage
:Central, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",75013,112,7,4e,0,1,0,"Central, au gaz",0,0,1,0
81m²,4 p.,3 p.,2 580 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:1433-TD-1156
Etage du bien
:3e
Ascenseur",75006,81,6,3e,0,0,0,Unknown,0,0,0,0
49m²,4 p.,2 p.,2 175 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:1432-TD-1155
Chauffage
:Individuel
Etage du bien
:4e
Cave
Ascenseur
Nombre de salle de bain
:1",75007,49,6,4e,1,1,0,Individuel,0,0,0,1
108m²,2 p.,1 p.,483 000 ,Paris 11 (75011)|Bastille - Popincourt,"Ref de l'annonce
:340939333895
Chauffage
:électrique
Etage du bien
:2e
Nombre de salle de bain
:1",75011,108,5,2e,1,0,0,électrique,0,0,0,0
9m²,4 p.,2 p.,1 930 000 ,75001,"Ref de l'annonce
:DFI442
Etage du bien
:2e
Ascenseur",75001,9,6,2e,0,0,0,Unknown,0,0,0,0
149m²,1 p.,0 p.,159 000 ,Paris 17 (75017)|Batignolles - Cardinet,"Ref de l'annonce
:SUFF1392
Etage du bien
:4e",75017,149,6,4e,0,0,0,Unknown,0,0,0,0
22m²,5 p.,3 p.,884 000 ,Paris 17 (75017)|Ternes - Maillot,"Ref de l'annonce
:189681
Terrasse/Balcon
:Balcon
Etage du bien
:13e
Nombre d'étages du bâtiment
:14
Ascenseur",75017,22,14,13e,0,0,Balcon,Unknown,0,0,0,0
54m²,1 p.,0 p.,275 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:DFC1164
Etage du bien
:2e",75014,54,5,2e,0,0,0,Unknown,0,0,0,0
32m²,2 p.,1 p.,725 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:TE1-3197
Chauffage
:Central
Nombre d'étages du bâtiment
:8
Nombre de salle de bain
:1",75018,32,8,1er,1,0,0,Central,0,0,1,0
39m²,2 p.,1 p.,475 000 ,"Paris 11 (75011)
PARIS 11EME ARRONDISSEMENT","Ref de l'annonce
:340931230280
Chauffage
:électrique
Etage du bien
:2e
Cave
Nombre de salle de bain
:1",75011,39,5,2e,1,1,0,électrique,0,0,0,0
55m²,3 p.,2 p.,675 000 ,"Paris 03 (75003)
Arts-et-Métiers","Ref de l'annonce
:3982001
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",75003,55,6,1er,0,1,0,"Individuel, au gaz",0,0,0,1
13m²,1 p.,0 p.,186 980 ,"Paris 08 (75008)
PARIS","Ref de l'annonce
:5822
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75008,13,6,6e,0,0,0,Unknown,0,0,0,0
34m²,2 p.,1 p.,437 000 ,"Paris 14 (75014)
Paris","Ref de l'annonce
:V14158
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",75014,34,6,1er,0,1,0,Individuel,0,0,0,1
37m²,2 p.,1 p.,380 000 ,"Paris 18 (75018)
PARIS 18","Ref de l'annonce
:30871096
Chauffage
:Individuel, électrique
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur",75018,37,5,1er,0,0,0,"Individuel, électrique",0,0,0,1
179m²,6 p.,4 p.,1 995 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:766
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,179,7,4e,1,1,0,Central,0,0,1,0
53m²,3 p.,2 p.,595 000 ,"Paris 15 (75015)
Volontaires|Falguière","Ref de l'annonce
:WY1-1697
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",75015,53,6,4e,0,1,0,Individuel,0,0,0,1
18m²,1 p.,0 p.,85 000 ,"Paris 12 (75012)
Seine et Berges","Ref de l'annonce
:130011AG-1462362124
Jardin
Climatisation",75012,18,5,2e,0,0,0,Unknown,0,0,0,0
26m²,1 p.,0 p.,365 000 ,"Paris 14 (75014)
PARIS","Ref de l'annonce
:TE3-010
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:2
Ascenseur",75014,26,2,1er,0,0,0,"Individuel, électrique",0,0,0,1
98m²,4 p.,2 p.,690 000 ,"Paris 08 (75008)
PARIS","Ref de l'annonce
:TE3-050
Chauffage
:Individuel
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",75008,98,2,4e,1,0,0,Individuel,0,0,0,1
66m²,3 p.,2 p.,995 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:3974581
Chauffage
:électrique
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75004,66,6,5e,1,0,0,électrique,0,0,0,0
231m²,7 p.,5 p.,3 500 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:TE1-005
Chauffage
:Central
Parking
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:3",75016,231,4,2e,3,1,0,Central,0,1,1,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",75018,28,5,1er,0,0,0,"Individuel, électrique",0,0,0,1
70m²,4 p.,2 p.,645 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:102
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75020,70,5,4e,1,0,0,Individuel,0,0,0,1
207m²,7 p.,5 p.,2 800 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3980865
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,207,6,5e,2,1,0,Central,0,0,1,0
12m²,1 p.,0 p.,145 000 ,"Paris 08 (75008)
Elysées","Ref de l'annonce
:778492
Chauffage
:Individuel, électrique
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",75008,12,6,6e,0,0,0,"Individuel, électrique",0,0,0,1
17m²,1 p.,0 p.,165 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:235501QZJ",75018,17,5,1er,0,0,0,Unknown,0,0,0,0
19m²,1 p.,0 p.,305 000 ,"Paris 06 (75006)
Sorbonne","Ref de l'annonce
:30891182
Etage du bien
:1er
Nombre d'étages du bâtiment
:4",75006,19,4,1er,0,0,0,Unknown,0,0,0,0
48m²,2 p.,1 p.,565 000 ,"Paris 14 (75014)
Paris","Ref de l'annonce
:V570007190
Chauffage
:Individuel, électrique
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:3",75014,48,3,1er,0,0,Terrasse,"Individuel, électrique",0,0,0,1
68m²,3 p.,2 p.,750 000 ,"Paris 14 (75014)
Paris","Ref de l'annonce
:6403
Garage",75014,68,5,1er,0,0,0,Unknown,0,0,0,0
121m²,5 p.,4 p.,1 495 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:63
Etage du bien
:3e
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,121,6,3e,1,0,0,Unknown,0,0,0,0
112m²,4 p.,3 p.,2 580 000 ,"Paris 06 (75006)
Sèvres-Babylone","Ref de l'annonce
:1354MGL
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75006,112,6,3e,0,1,0,Unknown,0,0,0,0
81m²,4 p.,2 p.,2 060 000 ,"Paris 07 (75007)
Sèvres-Babylone","Ref de l'annonce
:1353MGL
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75007,81,6,4e,1,1,0,Unknown,0,0,0,0
263m²,8 p.,4 p.,4 200 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:8
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,263,6,5e,2,1,Balcon,Unknown,0,0,0,0
62m²,4 p.,2 p.,855 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:APPT34PGT5682
Rénové
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",75010,62,5,4e,1,1,0,Individuel,1,0,0,1
153m²,4 p.,2 p.,3 300 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:VW1-869
Chauffage
:Individuel
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:4e
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:2",75016,153,6,4e,2,1,"Terrasse, balcon",Individuel,0,1,0,1
20m²,1 p.,1 p.,340 000 ,"Paris 03 (75003)
PARIS 3EME ARR.","Ref de l'annonce
:1945
Etage du bien
:5e",75003,20,5,5e,0,0,0,Unknown,0,0,0,0
83m²,4 p.,2 p.,1 680 000 ,"Paris 06 (75006)
PARIS 6EME ARR.","Ref de l'annonce
:1991
Chauffage
:Central, au fioul
Parking
Etage du bien
:2e
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",75006,83,6,2e,1,1,0,"Central, au fioul",0,1,1,0
54m²,2 p.,1 p.,765 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:2605028
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,54,6,1er,1,1,0,Unknown,0,0,0,0
98m²,5 p.,3 p.,1 030 000 ,"Paris 18 (75018)
PARIS 18EME ARR.","Ref de l'annonce
:3052
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Cave
Nombre de salle de bain
:1",75018,98,5,2e,1,1,0,"Individuel, au gaz",0,0,0,1
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",75018,28,5,1er,0,0,0,"Individuel, électrique",0,0,0,1
23m²,1 p.,0 p.,287 000 ,"Paris 17 (75017)
PARIS","Ref de l'annonce
:5823
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:6",75017,23,6,1er,0,0,0,"Individuel, électrique",0,0,0,1
75m²,3 p.,2 p.,835 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:58
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",75013,75,6,4e,0,1,0,Central,0,0,1,0
84m²,4 p.,3 p.,828 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:84
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75013,84,7,5e,1,1,0,Unknown,0,0,0,0
69m²,3 p.,2 p.,855 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:VA1940-ROBERT
Rénové
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75020,69,6,4e,1,1,Balcon,Individuel,1,0,0,1
73m²,2 p.,1 p.,1 470 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02IFKQ
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Cave
Ascenseur",75004,73,5,5e,0,1,"Terrasse, balcon",Unknown,0,0,0,0
158m²,6 p.,4 p.,1 780 000 ,"Paris 17 (75017)|Pereire, Courcelles - Wagram","Ref de l'annonce
:135462
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur",75017,158,6,5e,0,0,Balcon,Unknown,0,0,0,0
13m²,1 p.,0 p.,130 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:3975260
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",75010,13,7,7e,0,0,0,Unknown,0,0,0,0
74m²,3 p.,2 p.,750 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:923
Chauffage
:Individuel
Nombre d'étages du bâtiment
:6",75012,74,6,2e,0,0,0,Individuel,0,0,0,1
72m²,3 p.,2 p.,962 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:Les-3-Freres
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Sécurité
:Gardien
Nombre de salle de bain
:1",75011,72,5,3e,1,0,0,Unknown,0,0,0,0
11m²,1 p.,0 p.,130 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:R00110
Etage du bien
:1er
Nombre d'étages du bâtiment
:1",75010,11,1,1er,0,0,0,Unknown,0,0,0,0
118m²,5 p.,3 p.,1 575 900 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:61
Etage du bien
:2e
Sécurité
:Gardien
Nombre de salle de bain
:1",75010,118,5,2e,1,0,0,Unknown,0,0,0,0
18m²,1 p.,0 p.,295 000 ,"Paris 03 (75003)
PARIS","Ref de l'annonce
:754418
Chauffage
:Individuel, électrique
Etage du bien
:3e
Ascenseur",75003,18,5,3e,0,0,0,"Individuel, électrique",0,0,0,1
155m²,6 p.,4 p.,2 990 000 ,9 Rue de Logelbach 75017 Paris 17e,"Ref de l'annonce
:197489
Rénové
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,155,6,2e,1,0,Balcon,Unknown,1,0,0,0
28m²,2 p.,1 p.,262 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:733557
Chauffage
:Central, électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave",75018,28,4,2e,0,1,0,"Central, électrique",0,0,1,0
100m²,4 p.,3 p.,1 250 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:3950876
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",75016,100,8,4e,0,1,0,Central,0,0,1,0
83m²,2 p.,1 p.,870 000 ,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:107
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Nombre de salle de bain
:1",75012,83,4,1er,1,1,0,Au gaz,0,0,0,0
28m²,2 p.,1 p.,270 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",75018,28,5,1er,0,0,0,"Individuel, électrique",0,0,0,1
94m²,4 p.,3 p.,850 000 ,Paris 10 (75010)|Saint-Vincent de Paul - Laribo...,"Ref de l'annonce
:1670-4416678
Chauffage
:Au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75010,94,6,3e,1,1,0,Au gaz,0,0,0,0
100m²,4 p.,2 p.,880 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:25590749
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Nombre de salle de bain
:1",75016,100,10,7e,1,1,"Terrasse, balcon",Central,0,1,1,0
37m²,2 p.,1 p.,438 000 ,"Paris 17 (75017)
PARIS","Ref de l'annonce
:30871351
Etage du bien
:4e",75017,37,6,4e,0,0,0,Unknown,0,0,0,0
175m²,6 p.,3 p.,3 300 000 ,"Paris 07 (75007)
Gros-Caillou","Ref de l'annonce
:3702382
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,175,7,5e,1,1,0,Unknown,0,0,0,0
76m²,3 p.,2 p.,720 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:10941
Parking
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,76,6,1er,1,1,0,Unknown,0,1,0,0
16m²,1 p.,0 p.,265 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:143966737
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",75016,16,7,1er,1,0,Balcon,Central,0,0,1,0
67m²,3 p.,2 p.,865 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:106-RL
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75011,67,6,3e,1,1,0,Unknown,1,0,0,0
60m²,3 p.,2 p.,542 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:AVS579
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:16
Ascenseur
Nombre de salle de bain
:1",75018,60,16,6e,1,0,Balcon,Unknown,0,0,0,0
178m²,5 p.,3 p.,2 730 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:138
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",75016,178,6,5e,1,0,0,Unknown,0,0,0,0
139m²,5 p.,4 p.,1 869 000 ,"Paris 07 (75007)
PARIS","Ref de l'annonce
:BAC117
Chauffage
:Central
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,139,5,2e,1,1,0,Central,0,1,1,0
107m²,5 p.,2 p.,1 120 000 ,"Paris 15 (75015)
Beaugrenelle","Ref de l'annonce
:10922
Parking
Ascenseur",75015,107,6,1er,0,0,0,Unknown,0,1,0,0
44m²,2 p.,1 p.,460 000 ,"Paris 15 (75015)
Beaugrenelle","Ref de l'annonce
:10932
Parking
Cave
Ascenseur",75015,44,6,1er,0,1,0,Unknown,0,1,0,0
42m²,2 p.,1 p.,375 000 ,Paris 20 (75020)|Gambetta,"Ref de l'annonce
:1684
Chauffage
:Individuel, électrique
Parking
Cave
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",75020,42,5,1er,1,1,0,"Individuel, électrique",0,1,0,1
74m²,3 p.,1 p.,1 315 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:1106
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",75006,74,7,1er,0,1,0,Individuel,0,0,0,1
98m²,4 p.,3 p.,1 314 000 ,"Paris 15 (75015)
Sèvres Lecourbe","Ref de l'annonce
:193
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:7e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75015,98,12,7e,2,1,Terrasse,Central,0,1,1,0
14m²,1 p.,0 p.,199 000 ,"Paris 18 (75018)
Abbesses","Ref de l'annonce
:30871879
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",75018,14,4,4e,0,0,0,Unknown,0,0,0,0
58m²,2 p.,1 p.,790 000 ,"Paris 07 (75007)
Gros Caillou","Ref de l'annonce
:DFI441",75007,58,6,1er,0,0,0,Unknown,0,0,0,0
83m²,2 p.,1 p.,950 000 ,"Paris 07 (75007)
Gros Caillou","Ref de l'annonce
:DFI418
Terrasse/Balcon
:Terrasse",75007,83,6,1er,0,0,Terrasse,Unknown,0,0,0,0
45m²,2 p.,1 p.,428 500 ,Paris 18 (75018)|La Chapelle - Marx Dormoy,"Ref de l'annonce
:202522R8
Nombre d'étages du bâtiment
:6
Ascenseur",75018,45,6,1er,0,0,0,Unknown,0,0,0,0
46m²,2 p.,1 p.,494 500 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967442
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:15
Ascenseur
Accès handicapé",75013,46,15,3e,0,0,0,Unknown,1,0,0,0
85m²,4 p.,3 p.,999 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967477
Rénové
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:15
Ascenseur",75013,85,15,2e,0,0,Terrasse,Unknown,1,1,0,0
65m²,3 p.,2 p.,740 500 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967468
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:15
Ascenseur",75013,65,15,1er,0,0,0,Unknown,1,0,0,0
68m²,3 p.,2 p.,782 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967454
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:15
Ascenseur
Accès handicapé",75013,68,15,2e,0,0,Terrasse,Unknown,1,0,0,0
32m²,1 p.,0 p.,380 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967439
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:15
Ascenseur
Accès handicapé",75013,32,15,3e,0,0,0,Unknown,1,0,0,0
26m²,1 p.,0 p.,345 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:3967434
Rénové
Etage du bien
:1er
Nombre d'étages du bâtiment
:15
Ascenseur
Accès handicapé",75013,26,15,1er,0,0,0,Unknown,1,0,0,0
